Sample number 	 Current (A) 	 Absolute value (A) 	 Time (s)
2680.000000	17.363845	17.363845	26.800000
2681.000000	27.226778	27.226778	26.810000
2682.000000	5.445493	5.445493	26.820000
2683.000000	1.225051	1.225051	26.830000
2684.000000	12.897321	12.897321	26.840000
2685.000000	22.502650	22.502650	26.850000
2686.000000	9.911529	9.911529	26.860000
2687.000000	11.657570	11.657570	26.870000
2688.000000	12.929258	12.929258	26.880000
2689.000000	19.808591	19.808591	26.890000
2690.000000	15.499884	15.499884	26.900000
2691.000000	5.067822	5.067822	26.910000
2692.000000	4.086780	4.086780	26.920000
2693.000000	1.264775	1.264775	26.930000
2694.000000	1.696737	1.696737	26.940000
2695.000000	21.528632	21.528632	26.950000
2696.000000	11.650769	11.650769	26.960000
2697.000000	-1.793397	1.793397	26.970000
2698.000000	2.797601	2.797601	26.980000
2699.000000	28.126973	28.126973	26.990000
2700.000000	26.183890	26.183890	27.000000
2701.000000	11.324068	11.324068	27.010000
2702.000000	-5.492242	5.492242	27.020000
2703.000000	13.357337	13.357337	27.030000
2704.000000	25.159772	25.159772	27.040000
2705.000000	4.298120	4.298120	27.050000
2706.000000	24.969224	24.969224	27.060000
2707.000000	14.691699	14.691699	27.070000
2708.000000	7.967057	7.967057	27.080000
2709.000000	21.537081	21.537081	27.090000
2710.000000	10.507465	10.507465	27.100000
2711.000000	8.668426	8.668426	27.110000
2712.000000	6.952305	6.952305	27.120000
2713.000000	3.432703	3.432703	27.130000
2714.000000	11.162220	11.162220	27.140000
2715.000000	5.066921	5.066921	27.150000
2716.000000	9.344189	9.344189	27.160000
2717.000000	20.103460	20.103460	27.170000
2718.000000	6.515584	6.515584	27.180000
2719.000000	14.802841	14.802841	27.190000
2720.000000	10.979195	10.979195	27.200000
2721.000000	11.286230	11.286230	27.210000
2722.000000	4.370423	4.370423	27.220000
2723.000000	14.382072	14.382072	27.230000
2724.000000	24.584640	24.584640	27.240000
2725.000000	6.813077	6.813077	27.250000
2726.000000	11.145058	11.145058	27.260000
2727.000000	12.504722	12.504722	27.270000
2728.000000	15.780282	15.780282	27.280000
2729.000000	4.235336	4.235336	27.290000
2730.000000	24.401304	24.401304	27.300000
2731.000000	-8.409928	8.409928	27.310000
2732.000000	12.518017	12.518017	27.320000
2733.000000	19.698918	19.698918	27.330000
2734.000000	8.458191	8.458191	27.340000
2735.000000	12.397734	12.397734	27.350000
2736.000000	29.267777	29.267777	27.360000
2737.000000	8.586140	8.586140	27.370000
2738.000000	-10.002431	10.002431	27.380000
2739.000000	13.383808	13.383808	27.390000
2740.000000	-4.230949	4.230949	27.400000
2741.000000	9.954367	9.954367	27.410000
2742.000000	24.674319	24.674319	27.420000
2743.000000	2.140007	2.140007	27.430000
2744.000000	16.147290	16.147290	27.440000
2745.000000	19.989477	19.989477	27.450000
2746.000000	17.064754	17.064754	27.460000
2747.000000	-2.771849	2.771849	27.470000
2748.000000	-4.717033	4.717033	27.480000
2749.000000	18.845990	18.845990	27.490000
2750.000000	18.546187	18.546187	27.500000
2751.000000	11.437706	11.437706	27.510000
2752.000000	4.909049	4.909049	27.520000
2753.000000	6.464633	6.464633	27.530000
2754.000000	3.597730	3.597730	27.540000
2755.000000	-12.797353	12.797353	27.550000
2756.000000	21.466625	21.466625	27.560000
2757.000000	12.169104	12.169104	27.570000
2758.000000	9.597160	9.597160	27.580000
2759.000000	29.800764	29.800764	27.590000
2760.000000	7.785747	7.785747	27.600000
2761.000000	-4.115831	4.115831	27.610000
2762.000000	2.133978	2.133978	27.620000
2763.000000	18.450992	18.450992	27.630000
2764.000000	14.729783	14.729783	27.640000
2765.000000	-6.572896	6.572896	27.650000
2766.000000	34.725032	34.725032	27.660000
2767.000000	28.812525	28.812525	27.670000
2768.000000	1.228125	1.228125	27.680000
2769.000000	10.575440	10.575440	27.690000
2770.000000	18.109139	18.109139	27.700000
2771.000000	19.072933	19.072933	27.710000
2772.000000	19.612082	19.612082	27.720000
2773.000000	12.091592	12.091592	27.730000
2774.000000	11.236659	11.236659	27.740000
2775.000000	37.113896	37.113896	27.750000
2776.000000	27.516441	27.516441	27.760000
2777.000000	7.947400	7.947400	27.770000
2778.000000	4.129684	4.129684	27.780000
2779.000000	12.287890	12.287890	27.790000
2780.000000	4.093116	4.093116	27.800000
2781.000000	21.870394	21.870394	27.810000
2782.000000	21.426482	21.426482	27.820000
2783.000000	22.275918	22.275918	27.830000
2784.000000	1.610877	1.610877	27.840000
2785.000000	16.442033	16.442033	27.850000
2786.000000	22.946464	22.946464	27.860000
2787.000000	9.607483	9.607483	27.870000
2788.000000	-7.138480	7.138480	27.880000
2789.000000	25.348613	25.348613	27.890000
2790.000000	17.738194	17.738194	27.900000
2791.000000	12.480757	12.480757	27.910000
2792.000000	29.270729	29.270729	27.920000
2793.000000	20.810867	20.810867	27.930000
2794.000000	11.391808	11.391808	27.940000
2795.000000	-5.877380	5.877380	27.950000
2796.000000	20.198908	20.198908	27.960000
2797.000000	7.584123	7.584123	27.970000
2798.000000	9.608778	9.608778	27.980000
2799.000000	24.042451	24.042451	27.990000
2800.000000	32.905786	32.905786	28.000000
2801.000000	5.484681	5.484681	28.010000
2802.000000	-1.746538	1.746538	28.020000
2803.000000	11.529708	11.529708	28.030000
2804.000000	12.015301	12.015301	28.040000
2805.000000	5.881927	5.881927	28.050000
2806.000000	15.360209	15.360209	28.060000
2807.000000	15.956861	15.956861	28.070000
2808.000000	11.686331	11.686331	28.080000
2809.000000	3.296643	3.296643	28.090000
2810.000000	11.571404	11.571404	28.100000
2811.000000	0.408564	0.408564	28.110000
2812.000000	-10.350040	10.350040	28.120000
2813.000000	11.088629	11.088629	28.130000
2814.000000	21.472882	21.472882	28.140000
2815.000000	30.699143	30.699143	28.150000
2816.000000	1.139412	1.139412	28.160000
2817.000000	-3.358115	3.358115	28.170000
2818.000000	11.444810	11.444810	28.180000
2819.000000	14.766416	14.766416	28.190000
2820.000000	-3.321270	3.321270	28.200000
2821.000000	0.332193	0.332193	28.210000
2822.000000	10.071333	10.071333	28.220000
2823.000000	16.577357	16.577357	28.230000
2824.000000	27.218281	27.218281	28.240000
2825.000000	6.185212	6.185212	28.250000
2826.000000	6.431394	6.431394	28.260000
2827.000000	-1.105267	1.105267	28.270000
2828.000000	9.702976	9.702976	28.280000
2829.000000	12.744608	12.744608	28.290000
2830.000000	20.867312	20.867312	28.300000
2831.000000	0.669292	0.669292	28.310000
2832.000000	-4.586607	4.586607	28.320000
2833.000000	27.568237	27.568237	28.330000
2834.000000	4.845760	4.845760	28.340000
2835.000000	-8.308951	8.308951	28.350000
2836.000000	24.685699	24.685699	28.360000
2837.000000	8.907037	8.907037	28.370000
2838.000000	-2.065708	2.065708	28.380000
2839.000000	9.870049	9.870049	28.390000
2840.000000	22.144308	22.144308	28.400000
2841.000000	-6.264547	6.264547	28.410000
2842.000000	14.130874	14.130874	28.420000
2843.000000	7.208841	7.208841	28.430000
2844.000000	26.525656	26.525656	28.440000
2845.000000	9.899538	9.899538	28.450000
2846.000000	21.097536	21.097536	28.460000
2847.000000	4.902436	4.902436	28.470000
2848.000000	18.215730	18.215730	28.480000
2849.000000	18.739155	18.739155	28.490000
2850.000000	14.634262	14.634262	28.500000
2851.000000	0.583587	0.583587	28.510000
2852.000000	15.719505	15.719505	28.520000
2853.000000	13.505592	13.505592	28.530000
2854.000000	5.547351	5.547351	28.540000
2855.000000	14.972821	14.972821	28.550000
2856.000000	-1.257805	1.257805	28.560000
2857.000000	-8.887112	8.887112	28.570000
2858.000000	18.041202	18.041202	28.580000
2859.000000	14.886064	14.886064	28.590000
2860.000000	19.141342	19.141342	28.600000
2861.000000	5.530548	5.530548	28.610000
2862.000000	8.017585	8.017585	28.620000
2863.000000	-12.692195	12.692195	28.630000
2864.000000	-2.839494	2.839494	28.640000
2865.000000	15.834890	15.834890	28.650000
2866.000000	16.508188	16.508188	28.660000
2867.000000	37.204837	37.204837	28.670000
2868.000000	-0.681623	0.681623	28.680000
2869.000000	-8.222831	8.222831	28.690000
2870.000000	20.473992	20.473992	28.700000
2871.000000	13.900561	13.900561	28.710000
2872.000000	32.973575	32.973575	28.720000
2873.000000	-1.583314	1.583314	28.730000
2874.000000	22.809208	22.809208	28.740000
2875.000000	-1.238234	1.238234	28.750000
2876.000000	24.415042	24.415042	28.760000
2877.000000	4.096391	4.096391	28.770000
2878.000000	14.323059	14.323059	28.780000
2879.000000	19.820214	19.820214	28.790000
2880.000000	19.119352	19.119352	28.800000
2881.000000	13.774187	13.774187	28.810000
2882.000000	15.653607	15.653607	28.820000
2883.000000	5.816968	5.816968	28.830000
2884.000000	-5.450783	5.450783	28.840000
2885.000000	-2.177601	2.177601	28.850000
2886.000000	-5.175242	5.175242	28.860000
2887.000000	1.552809	1.552809	28.870000
2888.000000	16.463743	16.463743	28.880000
2889.000000	-3.027403	3.027403	28.890000
2890.000000	-13.142732	13.142732	28.900000
2891.000000	4.945151	4.945151	28.910000
2892.000000	12.738038	12.738038	28.920000
2893.000000	9.556332	9.556332	28.930000
2894.000000	-0.976852	0.976852	28.940000
2895.000000	16.005304	16.005304	28.950000
2896.000000	12.424067	12.424067	28.960000
2897.000000	11.710169	11.710169	28.970000
2898.000000	-0.829946	0.829946	28.980000
2899.000000	23.984140	23.984140	28.990000
2900.000000	0.480340	0.480340	29.000000
2901.000000	17.486653	17.486653	29.010000
2902.000000	2.379577	2.379577	29.020000
2903.000000	4.014717	4.014717	29.030000
2904.000000	19.252595	19.252595	29.040000
2905.000000	14.115368	14.115368	29.050000
2906.000000	-10.642763	10.642763	29.060000
2907.000000	2.343755	2.343755	29.070000
2908.000000	26.391637	26.391637	29.080000
2909.000000	4.704070	4.704070	29.090000
2910.000000	24.277933	24.277933	29.100000
2911.000000	19.209176	19.209176	29.110000
2912.000000	6.180937	6.180937	29.120000
2913.000000	8.011741	8.011741	29.130000
2914.000000	26.164694	26.164694	29.140000
2915.000000	16.588974	16.588974	29.150000
2916.000000	18.087035	18.087035	29.160000
2917.000000	23.075835	23.075835	29.170000
2918.000000	12.592373	12.592373	29.180000
2919.000000	5.368392	5.368392	29.190000
2920.000000	15.827054	15.827054	29.200000
2921.000000	22.682636	22.682636	29.210000
2922.000000	6.550750	6.550750	29.220000
2923.000000	7.607158	7.607158	29.230000
2924.000000	-0.768234	0.768234	29.240000
2925.000000	10.008269	10.008269	29.250000
2926.000000	21.414273	21.414273	29.260000
2927.000000	7.782054	7.782054	29.270000
2928.000000	3.242389	3.242389	29.280000
2929.000000	22.002316	22.002316	29.290000
2930.000000	3.292538	3.292538	29.300000
2931.000000	9.568278	9.568278	29.310000
2932.000000	10.158286	10.158286	29.320000
2933.000000	0.050020	0.050020	29.330000
2934.000000	22.447989	22.447989	29.340000
2935.000000	38.684408	38.684408	29.350000
2936.000000	16.254305	16.254305	29.360000
2937.000000	13.405599	13.405599	29.370000
2938.000000	13.710074	13.710074	29.380000
2939.000000	10.482654	10.482654	29.390000
2940.000000	27.733681	27.733681	29.400000
2941.000000	16.185254	16.185254	29.410000
2942.000000	7.728650	7.728650	29.420000
2943.000000	0.341396	0.341396	29.430000
2944.000000	8.392343	8.392343	29.440000
2945.000000	0.020017	0.020017	29.450000
2946.000000	6.311226	6.311226	29.460000
2947.000000	19.088145	19.088145	29.470000
2948.000000	2.765437	2.765437	29.480000
2949.000000	18.215200	18.215200	29.490000
2950.000000	9.804899	9.804899	29.500000
2951.000000	9.505194	9.505194	29.510000
2952.000000	2.658858	2.658858	29.520000
2953.000000	6.852532	6.852532	29.530000
2954.000000	12.400976	12.400976	29.540000
2955.000000	-8.160547	8.160547	29.550000
2956.000000	0.591761	0.591761	29.560000
2957.000000	0.398715	0.398715	29.570000
2958.000000	20.096624	20.096624	29.580000
2959.000000	4.992704	4.992704	29.590000
2960.000000	13.953600	13.953600	29.600000
2961.000000	16.620201	16.620201	29.610000
2962.000000	16.308560	16.308560	29.620000
2963.000000	9.392087	9.392087	29.630000
2964.000000	-0.227419	0.227419	29.640000
2965.000000	-17.955543	17.955543	29.650000
2966.000000	18.364275	18.364275	29.660000
2967.000000	1.412070	1.412070	29.670000
2968.000000	13.260221	13.260221	29.680000
2969.000000	17.320027	17.320027	29.690000
2970.000000	7.160087	7.160087	29.700000
2971.000000	8.750920	8.750920	29.710000
2972.000000	13.510927	13.510927	29.720000
2973.000000	-7.865625	7.865625	29.730000
2974.000000	16.082192	16.082192	29.740000
2975.000000	17.535752	17.535752	29.750000
2976.000000	10.551945	10.551945	29.760000
2977.000000	-2.994116	2.994116	29.770000
2978.000000	2.452521	2.452521	29.780000
2979.000000	12.068021	12.068021	29.790000
2980.000000	2.993242	2.993242	29.800000
2981.000000	3.143742	3.143742	29.810000
2982.000000	13.539626	13.539626	29.820000
2983.000000	12.857505	12.857505	29.830000
2984.000000	13.661751	13.661751	29.840000
2985.000000	-7.172710	7.172710	29.850000
2986.000000	19.748658	19.748658	29.860000
2987.000000	28.168592	28.168592	29.870000
2988.000000	22.041402	22.041402	29.880000
2989.000000	15.186712	15.186712	29.890000
2990.000000	3.266814	3.266814	29.900000
2991.000000	3.857010	3.857010	29.910000
2992.000000	14.495105	14.495105	29.920000
2993.000000	-4.325195	4.325195	29.930000
2994.000000	22.607913	22.607913	29.940000
2995.000000	10.368676	10.368676	29.950000
2996.000000	6.350342	6.350342	29.960000
2997.000000	20.895022	20.895022	29.970000
2998.000000	15.772535	15.772535	29.980000
2999.000000	21.517788	21.517788	29.990000
3000.000000	11.179855	11.179855	30.000000
3001.000000	23.072227	23.072227	30.010000
3002.000000	14.730201	14.730201	30.020000
3003.000000	7.495359	7.495359	30.030000
3004.000000	-0.651835	0.651835	30.040000
3005.000000	16.881543	16.881543	30.050000
3006.000000	5.938901	5.938901	30.060000
3007.000000	5.735352	5.735352	30.070000
3008.000000	5.278105	5.278105	30.080000
3009.000000	-0.575183	0.575183	30.090000
3010.000000	10.160757	10.160757	30.100000
3011.000000	15.570664	15.570664	30.110000
3012.000000	13.713677	13.713677	30.120000
3013.000000	20.643100	20.643100	30.130000
3014.000000	-14.260691	14.260691	30.140000
3015.000000	13.844383	13.844383	30.150000
3016.000000	20.967640	20.967640	30.160000
3017.000000	-2.812198	2.812198	30.170000
3018.000000	10.068085	10.068085	30.180000
3019.000000	18.920340	18.920340	30.190000
3020.000000	-11.835261	11.835261	30.200000
3021.000000	16.169859	16.169859	30.210000
3022.000000	15.549157	15.549157	30.220000
3023.000000	23.649750	23.649750	30.230000
3024.000000	6.187314	6.187314	30.240000
3025.000000	19.989092	19.989092	30.250000
3026.000000	-0.815226	0.815226	30.260000
3027.000000	19.704609	19.704609	30.270000
3028.000000	13.635242	13.635242	30.280000
3029.000000	-2.051142	2.051142	30.290000
3030.000000	8.229476	8.229476	30.300000
3031.000000	4.676816	4.676816	30.310000
3032.000000	7.736121	7.736121	30.320000
3033.000000	17.177346	17.177346	30.330000
3034.000000	0.958501	0.958501	30.340000
3035.000000	25.184727	25.184727	30.350000
3036.000000	16.996868	16.996868	30.360000
3037.000000	3.496061	3.496061	30.370000
3038.000000	31.190135	31.190135	30.380000
3039.000000	19.963320	19.963320	30.390000
3040.000000	9.308034	9.308034	30.400000
3041.000000	27.056215	27.056215	30.410000
3042.000000	10.063651	10.063651	30.420000
3043.000000	13.051937	13.051937	30.430000
3044.000000	0.749526	0.749526	30.440000
3045.000000	7.859041	7.859041	30.450000
3046.000000	21.549893	21.549893	30.460000
3047.000000	11.840127	11.840127	30.470000
3048.000000	27.378677	27.378677	30.480000
3049.000000	1.930520	1.930520	30.490000
3050.000000	15.772277	15.772277	30.500000
3051.000000	11.831867	11.831867	30.510000
3052.000000	16.116194	16.116194	30.520000
3053.000000	9.655297	9.655297	30.530000
3054.000000	8.930237	8.930237	30.540000
3055.000000	9.057064	9.057064	30.550000
3056.000000	-11.516382	11.516382	30.560000
3057.000000	32.681888	32.681888	30.570000
3058.000000	22.808279	22.808279	30.580000
3059.000000	11.764373	11.764373	30.590000
3060.000000	32.677337	32.677337	30.600000
3061.000000	21.055053	21.055053	30.610000
3062.000000	13.502415	13.502415	30.620000
3063.000000	1.859475	1.859475	30.630000
3064.000000	1.564533	1.564533	30.640000
3065.000000	18.660512	18.660512	30.650000
3066.000000	4.542283	4.542283	30.660000
3067.000000	4.649263	4.649263	30.670000
3068.000000	8.906720	8.906720	30.680000
3069.000000	7.763167	7.763167	30.690000
3070.000000	14.845867	14.845867	30.700000
3071.000000	5.574651	5.574651	30.710000
3072.000000	8.408542	8.408542	30.720000
3073.000000	14.487021	14.487021	30.730000
3074.000000	15.295976	15.295976	30.740000
3075.000000	3.990134	3.990134	30.750000
3076.000000	28.580454	28.580454	30.760000
3077.000000	14.373357	14.373357	30.770000
3078.000000	19.415233	19.415233	30.780000
3079.000000	17.135409	17.135409	30.790000
3080.000000	16.016053	16.016053	30.800000
3081.000000	7.908178	7.908178	30.810000
3082.000000	-14.778100	14.778100	30.820000
3083.000000	9.889381	9.889381	30.830000
3084.000000	18.430234	18.430234	30.840000
3085.000000	5.451517	5.451517	30.850000
3086.000000	5.254081	5.254081	30.860000
3087.000000	20.511417	20.511417	30.870000
3088.000000	4.427158	4.427158	30.880000
3089.000000	17.082229	17.082229	30.890000
3090.000000	8.688785	8.688785	30.900000
3091.000000	17.298308	17.298308	30.910000
3092.000000	3.012735	3.012735	30.920000
3093.000000	-4.292080	4.292080	30.930000
3094.000000	21.001969	21.001969	30.940000
3095.000000	6.610575	6.610575	30.950000
3096.000000	15.031852	15.031852	30.960000
3097.000000	26.430405	26.430405	30.970000
3098.000000	9.140210	9.140210	30.980000
3099.000000	-4.380878	4.380878	30.990000
3100.000000	29.473367	29.473367	31.000000
3101.000000	-18.016737	18.016737	31.010000
3102.000000	23.147985	23.147985	31.020000
3103.000000	25.583797	25.583797	31.030000
3104.000000	12.333252	12.333252	31.040000
3105.000000	2.074929	2.074929	31.050000
3106.000000	14.105273	14.105273	31.060000
3107.000000	18.229826	18.229826	31.070000
3108.000000	12.623861	12.623861	31.080000
3109.000000	3.904378	3.904378	31.090000
3110.000000	11.962174	11.962174	31.100000
3111.000000	-18.983963	18.983963	31.110000
3112.000000	11.326702	11.326702	31.120000
3113.000000	9.035666	9.035666	31.130000
